location;time;key_figure;value;additional_value;value_unit;source_type;source_title;source_author;source_year_of_publication;source_edition;source_url;source_url_access_date;published
Belgium;2020-07;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-08;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-08;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-09;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-09;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-10;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-10;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-11;Proportion of a month in which a government implemented a policy requiring people to quarantine in a facility outside of a government facility or at home (e.g. a hotel) in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Belgium;2020-11;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0;;Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-11;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0;"4397641;5221394;5221394;4397641";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-04;Proportion of a month in which a government implemented an External Border Restriction in response to COVID-19;0.833333333;";4397641;4397641;5221394;4397641;5221394;5221394";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-06;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"3374965;244428;3374965";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-07;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"3374965;244428;3374965";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-08;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"3374965;244428;3374965";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-09;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"3374965;244428;3374965";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-10;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;1;"3374965;244428;3374965";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-03;Proportion of a month in which a country implemented a policy to restrict mass gatherings in response to COVID-19;0.677419355;";3374965;3374965;244428";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-05;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"2584069;2304664;3960312;3960312";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-06;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"2584069;2304664;3960312;3960312";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-07;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"2584069;2304664;3960312;3960312";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-08;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"2584069;2304664;3960312;3960312";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-09;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"2584069;2304664;3960312;3960312";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-10;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;1;"2584069;2304664;3960312;3960312";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-03;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0.35483871;";2647680";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-11;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;0;"2647680;7855955;7855955;2647680";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-04;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;2647680;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-05;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;7855955;2647680;7855955;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-06;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;7855955;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-07;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;7855955;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-08;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;7855955;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-09;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;7855955;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-10;Proportion of a month in which a government implemented an Internal Border Restriction in response to COVID-19;1;"2647680;7855955;7855955";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-03;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0.161290323;";2584069";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
Bulgaria;2020-11;Proportion of a month in which a government implemented a policy requiring people to self-quarantine in response to COVID-19;0;"2584069;2304664;3960312;3960312;2584069;2304664";Policy duration per month;web;CoronaNet Research Project;NA;2020;;https://www.coronanet-project.org/;2020-11-11;1
